inputName,text,data,bss
values_297,440,22,0
values_167,440,24,0
values_594,440,4,0
values_367,440,10,0
values_552,440,2,0
values_608,440,22,0
values_797,440,16,0
values_288,440,26,0
values_764,440,22,0
values_622,440,22,0
values_785,440,26,0
values_676,440,24,0
values_330,440,4,0
values_595,440,8,0
values_968,440,4,0
values_503,440,18,0
values_378,440,6,0
values_610,440,4,0
