inputName,text,data,bss
values_605,13184,288,384
values_659,13200,264,384
values_929,13168,224,384
values_365,13200,584,392
values_495,13184,288,384
values_431,13184,928,400
values_482,13184,544,392
values_611,13200,504,392
values_846,13200,672,400
values_27,13200,312,384
values_736,13168,192,384
values_815,13200,872,400
values_145,13184,240,384
values_582,13200,872,400
values_492,13168,368,392
values_881,12448,400,392
values_237,13168,368,392
values_409,13184,544,392
values_108,13168,152,376
values_299,13168,152,376
values_20,12448,144,376
values_485,13200,264,384
values_303,13168,432,392
values_425,13200,312,384
values_597,13184,176,384
values_517,13200,312,384
values_672,13184,464,392
values_340,13184,720,400
values_339,13216,624,400
values_424,12448,160,376
values_9,13168,432,392
values_587,13168,168,376
values_417,13184,336,392
values_116,13200,768,400
values_475,13200,504,392
values_184,13200,768,400
values_223,13200,768,400
values_804,13184,720,400
values_374,13184,288,384
values_864,13168,224,384
values_444,13184,336,392
values_92,13200,584,392
values_773,12448,208,384
values_131,13184,176,384
values_710,13168,368,392
values_693,13168,152,376
values_944,13216,624,400
values_573,13168,192,384
values_712,13168,192,384
values_718,13184,928,400
values_3,13168,192,384
values_805,12448,160,376
values_98,13168,192,384
values_304,13168,192,384
values_897,13216,816,400
values_153,13200,312,384
values_368,13168,192,384
values_689,13184,336,392
values_830,12448,208,384
values_29,13216,624,400
values_301,13184,176,384
values_286,13200,312,384
values_580,13168,192,384
values_593,13200,672,400
values_80,13200,264,384
values_416,13184,544,392
values_305,13200,768,400
values_142,12448,160,376
values_800,13184,240,384
values_661,13184,336,392
values_73,13216,624,400
values_297,13216,624,400
values_167,13200,872,400
values_594,13200,584,392
values_367,13168,192,384
values_552,13168,432,392
values_608,12448,160,376
values_797,13200,312,384
values_288,13168,224,384
values_764,13200,264,384
values_622,13168,432,392
values_785,13184,176,384
values_676,12448,144,376
values_330,13168,224,384
values_595,12448,160,376
values_968,13200,872,400
values_503,13168,192,384
values_378,13184,928,400
values_610,13184,928,400
